Cell ID,Cell Type,Dimorphism
720575941412208299,IN21A086,
720575941412307345,IN03B083,
720575941412309649,INXXX441,
720575941412310417,IN06A104,
720575941412310929,IN13B089,
720575941412311697,IN09A056,
720575941412312721,IN09A039,
720575941412319889,IN09A090,
720575941412323473,IN03B066,
720575941412443540,IN11A028,
720575941412445332,IN03B065,
720575941412551791,IN03B015,
720575941412553839,IN03A043,
720575941412565615,INXXX947_f,sex_specific
720575941412567919,IN12B029,
720575941412573551,IN14A057,
720575941412577903,IN01B070,
720575941412578927,IN13B038,
720575941412590763,IN01B003,
720575941412591275,IN08A008,
720575941412593519,IN03B056,
720575941412601967,IN12B002,
720575941412610219,IN09A003,
720575941412615339,IN09A001,
720575941412890223,INXXX290,dimorphic
720575941413153647,INXXX910_f,sex_specific
720575941413185135,IN09A076,
720575941413189265,IN16B056,
720575941413204625,IN13A042,
720575941413228177,IN20A.22A079,
720575941413252241,IN12A061,
720575941413254801,IN10B057,
720575941413255569,IN08B088,
720575941413262481,IN01A053,
720575941413308561,IN16B099,
720575941413448084,IN13A045,
720575941413451156,IN14A079,
720575941413455252,IN23B007,
720575941413466516,IN06B056,
720575941413468052,IN03A068,
720575941413504404,IN23B067,
720575941413513364,IN14A108,
720575941413552276,,
720575941413559151,IN08A043,
720575941413583983,IN09A092,
720575941413677204,IN04B063,
720575941413690004,IN06A115,
720575941413719663,INXXX385,
720575941413724188,IN07B094,
720575941413770607,INXXX315,
720575941413792028,IN03A073,
720575941413809692,IN06A113,
720575941413837084,IN20A.22A007,
720575941413838191,IN06A020,
720575941413850735,,
720575941413865583,,
720575941413867292,IN12B003,
720575941413870364,IN16B029,
720575941413871388,INXXX833_f,sex_specific
720575941413872924,IN11B004,dimorphic
720575941413890076,IN19B080,
720575941413892497,IN19A045,
720575941413893148,IN14A009,
720575941413896476,IN18B051,
720575941413902620,IN03A069,
720575941413909276,IN00A055,
720575941413914652,IN17A099,
720575941413917724,IN20A.22A001,
720575941413920540,IN11B017,
720575941413926428,IN16B022,
720575941413930641,IN19B091,
720575941413938972,IN04B115,
720575941413939740,INXXX882_f,sex_specific
720575941413951260,IN11A012,
720575941413952028,IN13B024,
720575941413952540,IN01A076,
720575941413958172,IN12B025,
720575941413977116,IN01B091,
720575941413989404,IN19A099,
720575941413990172,IN07B086,
720575941414026524,IN12A044,
720575941414219665,IN02A045,
720575941414228881,IN21A008,
720575941414246545,IN14A011,
720575941414253457,INXXX352,dimorphic
720575941414256273,IN03A029,
720575941414258065,IN08A034,
720575941414262417,INXXX959_f,sex_specific
720575941414273937,IN03A070,
720575941414277265,INXXX971_f,sex_specific
720575941414284433,IN01B049,
720575941414292625,INXXX880_f,sex_specific
720575941414300561,INXXX838_f,sex_specific
720575941414303377,INXXX104,
720575941414305681,IN04B085,
720575941414307473,IN08B030,
720575941414321297,INXXX135,
720575941414326161,IN12A054,
720575941414326673,IN17A019,
720575941414326929,INXXX396,
720575941414330001,IN07B016,
720575941414333073,IN09A021,
720575941414456212,IN04B008,
720575941414460052,,
720575941414464660,IN12A018,
720575941414465684,IN19A007,
720575941414484372,IN07B073,
720575941414485652,,
720575941414508948,IN12A001,
720575941414644625,IN20A.22A056,
720575941414897041,IN06B052,
720575941414919569,IN02A029,
720575941415211924,IN11A003,
720575941415346833,INXXX217,dimorphic
720575941415465756,IN09A092,
720575941415471644,IN21A061,
720575941415473436,IN06B073,
720575941415476252,IN06B052,
720575941415481372,IN20A.22A021,
720575941415484700,IN01B061,
720575941415484956,IN12B065,
720575941415503761,,
720575941415587100,IN16B092,
720575941415594780,,
720575941415595036,,
720575941415599508,IN04B100,
720575941415618449,,
720575941415711892,IN16B018,
720575941415762836,IN14B001,
720575941415766161,,
720575941415767185,,
720575941415909009,IN20A.22A087,
720575941416482844,IN04B052,
720575941416624924,IN16B082,
720575941416629020,IN20A.22A053,
720575941416629276,IN14A010,
720575941416631836,IN10B042,
720575941416637468,IN19A015,
720575941416644124,IN06B008,
720575941416652828,IN17A019,
720575941416653084,IN12B002,
720575941416654108,IN07B002,
720575941416656924,IN19A040,
720575941417258780,IN04B034,
720575941417565724,,
720575941417880860,INXXX915_f,sex_specific
720575941417912092,,
720575941417933340,INXXX256,
720575941417939740,IN13A036,
720575941417950748,IN00A002,
720575941418140444,IN13A008,
720575941424912468,IN07B102,
720575941424930644,IN12A053,
720575941424933460,IN09A074,
720575941424948308,IN01A079,
720575941424948820,IN19B080,
720575941424973396,IN11A012,
720575941424973652,IN23B086,
720575941424991828,IN01B036,
720575941425003604,IN13B070,
720575941425003860,IN13B078,
720575941425010516,IN01B066,
720575941425016916,IN01B033,
720575941425018452,IN09A024,
720575941425019220,IN01A081,
720575941425022548,IN20A.22A055,
720575941425044052,INXXX428,
720575941425044820,IN19A104,
720575941425134420,IN12A044,
720575941425229652,IN23B025,
720575941426231380,IN10B052,
720575941426294356,IN13B029,
720575941426600788,IN13A030,
720575941426616148,IN06B055,
720575941426691668,IN05B090,
720575941426691924,IN21A017,
720575941426696020,IN03A014,
720575941426704980,IN09B048,
720575941426706772,INXXX846_f,sex_specific
720575941426736724,IN16B067,
720575941427067476,INXXX983_f,sex_specific
720575941427449172,IN13B052,
720575941427564884,,
720575941427621204,IN17A061,
720575941427631444,IN01A012,
720575941427646548,IN14A046,
720575941427650132,IN19B011,
720575941427651924,IN16B049,dimorphic
720575941427658836,INXXX843_f,sex_specific
720575941427670356,INXXX999_f,sex_specific
720575941427690580,IN19B050,
720575941427952212,IN03A055,
720575941428132856,IN08A026,
720575941428184824,IN14A076,
720575941428209912,IN06B052,
720575941428210424,IN03B061,
720575941428221432,IN09A044,
720575941428223480,IN07B058,
720575941428229112,IN06A088,
720575941428236536,IN12A043,
720575941428238840,IN03B074,
720575941428244216,IN01A082,
720575941428263672,IN13A050,
720575941428263928,IN03B079,
720575941428277752,IN06A116,
720575941428279544,IN09A059,
720575941428294793,IN09A069,
720575941428313775,IN02A047,
720575941428324344,IN19B091,
720575941428335444,IN01B067,
720575941428340728,INXXX373,
720575941428352943,IN16B037,
720575941428365999,IN11B019,
720575941428366840,,
720575941428369583,IN04B109,
720575941428370825,IN20A.22A077,
720575941428371631,IN01B017,
720575941428373679,IN07B073,
720575941428378031,IN09A046,
720575941428381577,IN13B097,
720575941428385199,IN08A028,
720575941428396169,IN05B082,
720575941428400009,IN06B067,
720575941428403081,IN08A043,
720575941428403119,IN19B082,
720575941428412591,IN08A026,
720575941428412809,IN17A034,
720575941428428681,IN19B088,
720575941428428975,INXXX266,dimorphic
720575941428430767,IN16B100,
720575941428434057,IN23B059,
720575941428440239,IN16B058,
720575941428440495,IN09A018,
720575941428444041,IN20A.22A045,
720575941428446857,IN12B039,
720575941428454025,IN01B087,
720575941428467375,IN05B090,
720575941428474287,IN02A059,
720575941428490889,IN02A062,
720575941428505993,IN09A070,
720575941428526676,IN08A041,
720575941428866132,IN04B054,
