Cell ID,Cell Type,Dimorphism
21999,SNpp60,
22027,SNxx20,
22041,SNxx12,
22045,SNch01,
22077,SNxx13,
22085,SNxx14,
22086,SNpp29,
22090,SNch01,
22107,SNxx03,
22111,SNpp61,
22112,SNpp51,
22115,SNpp50,
22123,SNch01,
22141,SNxx23,
22147,SNxx30,
22169,SNpp21,
22217,SNch01,
22228,SNch01,
22235,SNpp19,
22247,SNch01,
22251,SNxx12,
22259,SNxx14,
22271,SNppxx,
22302,SNxx10,
22308,SNpp45,
22321,SNpp29,
22325,SNpp29,
22352,SNxx10,
22363,SNxx03,
22364,SNxx07,
22370,SNxx14,
22411,SNch01,
22427,SNxx26,
22452,SNxx03,
22463,SNpp02,
22497,SNxx03,
22523,SNxx04,
22543,SNch01,
22606,SNta29,
22608,SNxx01,
22612,SNxx07,
22613,SNch01,
22628,SNxx20,
22631,SNxx20,
22637,SNxx29,
22645,SNxx16,
22652,SNxx01,
22658,SNpp29,
22665,SNpp45,
22674,SNpp60,
22677,SNpp45,
22682,SNxx05,
22698,SNpp32,
22707,SNpp38,
22708,SNxx02,
22719,SNch01,
22777,SNpp19,
22796,SNxx20,
22810,SNxx14,
22833,SNxx14,
22845,SNpp23,
22865,SNpp56,
22866,SNpp29,
22873,SNxx03,
22885,SNpp62,
22925,SNppxx,
22929,SNpp20,
22984,SNpp16,
22995,SNch01,
22999,SNpp62,
23035,SNxx20,
23043,SNpp38,
23085,SNxx25,
23086,SNpp07,
23119,SNxx17,
23239,SNpp19,
23241,SNta06,
23242,SNch01,
23269,SNpp51,
23289,SNta12,
23310,SNpp39,
23321,SNxx03,
23322,SNch12,
23324,SNxx17,
23367,SNta20,
23388,SNxx17,
23392,SNch01,
23420,SNxx15,
23453,SNpp23,
23467,SNpp23,
23471,SNxx01,
23476,SNch01,
23480,SNpp29,
23481,SNxx12,
23488,SNppxx,
23502,SNpp50,
23505,SNxx21,
23532,SNch01,
23535,SNpp45,
23547,SNpp17,
23570,SNxx05,
23590,SNpp16,
23593,SNxx26,
23597,SNxx04,
23601,SNpp16,
23605,SNpp18,
23649,SNta32,
23672,SNpp03,
23677,SNta14,
23684,SNch01,
23685,SNpp61,
23696,SNxx04,
23706,SNxx04,
23717,SNpp23,
23760,SNxx05,
23770,SNpp02,
23783,SNch01,
23796,SNxx30,
23820,SNpp50,
23847,SNpp45,
23867,SNpp23,
23869,SNxx03,
23914,SNta33,
23916,SNxx20,
23945,SNxx25,
23994,SNppxx,
24046,SNxx20,
24047,SNxx26,
24055,SNpp20,
24073,SNxx03,
24090,SNpp40,
24098,SNxx29,
24099,SNpp02,
24135,SNpp23,
24147,SNxx03,
24165,SNch01,
24180,SNch01,
24182,SNch12,
24206,SNch12,
24212,SNxx03,
24216,SNta19,
24228,SNxx14,
24247,SNxx03,
24256,SNta05,
24266,SNxx08,
24272,SNxx20,
24354,SNpp61,
24357,SNxx08,
24360,SNpp62,
24385,SNpp57,
24387,SNpp02,
24468,SNpp41,
24486,SNta04,
24494,SNpp15,
24503,SNxx03,
24518,SNpp57,
24535,SNppxx,
24540,SNpp20,
24575,SNxx21,
24596,SNxx24,
24601,SNxx01,
24676,SNxx20,
24680,SNxx02,
24730,SNxx15,
24785,SNxx04,
24788,SNpp18,
24794,SNta03,
24796,SNpp62,
24842,SNxx01,
24854,SNxx06,
24861,SNta09,
24869,SNxx15,
24909,SNta33,
24913,SNxx21,
24917,SNta09,
24922,SNxx25,
24987,SNpp14,
25005,SNxx04,
25077,SNta02,
25107,SNxx20,
25111,SNpp60,
25132,SNxx03,
25161,SNxx01,
25170,SNpp40,
25184,SNxx21,
25202,SNpp58,
25206,SNta22,
25218,SNxx21,
25225,SNxx14,
25228,SNxx15,
25270,SNta11,
25278,SNppxx,
25285,SNxx14,
25291,SNxx10,
25310,SNxx03,
25311,SNpp47,
25326,SNxx20,
25331,SNxx03,
25333,SNta14,
25369,SNpp42,
25386,SNpp15,
25391,SNpp58,
25392,SNpp33,
25399,SNxx12,
25452,SNppxx,
25476,SNxx08,
25494,SNch01,
25506,SNta09,
25511,SNxx04,
25512,SNpp19,
25518,SNch12,
25524,SNxx14,
25549,SNpp02,
25551,SNxx15,
25554,SNpp14,
25586,SNch01,
25605,SNpp58,
25616,SNxx06,
25631,SNxx14,
25634,SNpp60,
25635,SNpp57,
25636,SNch01,
25649,SNxx19,
25658,SNch01,
25669,SNxx03,
25687,SNpp45,
25691,SNch12,
25713,SNxx04,
25714,SNta11,
25716,SNta29,
25748,SNxx19,
25749,SNxx12,
25763,SNxx04,
25765,SNta11,
25772,SNch09,
25800,SNta04,
25804,SNch09,
25823,SNpp20,
25828,SNta09,
25837,SNch05,
25847,SNpp60,
25865,SNta02,
25910,SNta09,
25929,SNxx14,
25932,SNta07,
25935,SNxx04,
25943,SNta29,
