Cell ID,Cell Type,Dimorphism
11566,AN27X013,
11567,ANXXX170,
11568,DNxl121,
11573,DNxn176,
11576,AN09B004,
11579,DNp69,
11587,AN09A007,
11588,DNp05,
11592,AN05B023,
11597,AN01A014,
11598,AN17A015,
11600,ANXXX046,
11612,AN08B018,
11613,DNxl120,
11616,DNxl124,
11621,DNxn182,
11622,DNg29,
11628,AN19B024,known_sex_specific
11629,AN09B003,
11633,EA00B006,
11634,AN09A005,
11637,DNb07,
11641,AN08B013,
11647,DNxn163,
11650,AN07B018,
11660,DNb07,
11665,AN17A015,
11670,AN05B004,
11676,SApp07,
11684,DNp19,
11692,AN08B018,
11693,DNxn182,
11694,AN08B010,
11697,DNxn162,
11701,AN08B015,
11702,AN08B010,
11705,SApp17,
11707,ANXXX071,known_sex_specific
11714,AN17A013,
11715,AN23B002,
11718,DNp19,
11720,AN07B011,
11723,ANXXX041,
11727,AN17A018,
11731,DNxl123,
11732,ANXXX084,known_dimorphic
11738,AN06B011,
11739,SApp07,
11741,ANXXX023,
11743,DNp69,
11746,AN06B011,
11748,AN08B014,
11756,ANXXX074,
11758,AN09B018,
11759,AN09B004,
11772,DNxl122,
11773,SApp07,
11784,AN08B016,
11787,AN06B015,
11789,AN05B097,
11790,AN17A024,
11794,AN09B004,
11796,AN09B003,
11798,DNxn181,
11803,DNxl120,
11804,AN08B018,
11807,AN05B099,
11810,ANXXX055,
11811,AN10B019,
11816,AN05B098,
11818,ANXXX072,
11821,AN17A018,
11823,AN17A012,
11824,DNg14,
11835,AN05B015,
11838,AN08B014,
11839,DNxn180,
11844,AN05B100,
11856,DNxl119,
11859,DNxl118,
11860,SApp07,
11863,AN18B019,
11865,AN07B017,
11869,AN07B025,
11872,AN10B009,
11876,AN09A005,
11878,AN09B018,
11885,AN04B004,
11886,ANXXX082,
11887,DNxl118,
11889,AN05B100,
11894,DNp34,
11895,AN05B097,
11909,AN19B018,
11913,AN12B008,
11930,DNp43,
11931,DNp34,
11932,ANXXX084,known_dimorphic
11938,DNp26,
11942,ANXXX084,known_dimorphic
11959,DNg98,
11960,AN05B023,
11961,DNxl126,
11962,AN27X016,
11968,DNxn181,
11974,DNp05,
11975,DNxl117,
11977,pMP2,known_sex_specific
11981,DNp43,
11985,AN19B022,
11987,pMP2,known_sex_specific
11990,AN17A014,
11997,AN04B003,
11999,AN08B015,
12012,DNxn176,
12013,AN08B013,
12016,AN27X009,
12018,AN09B014,
12020,DNb01,
12022,AN27X013,
12024,AN09B017,known_sex_specific
12025,DNxl119,
12029,DNg80,
12035,AN10B017,
12036,AN17A024,
12037,AN09B002,
12039,ANXXX074,
12041,ANXXX084,known_dimorphic
12043,AN17A024,
12051,AN09B003,
12052,AN19B017,
12059,AN27X009,
12060,ANXXX068,known_sex_specific
12062,ANXXX116,known_dimorphic
12063,AN05B099,
12064,DNp33,
12078,AN09B017,known_sex_specific
12081,SApp07,
12101,AN07B018,
12108,AN12B011,
12114,AN17A018,
12123,AN08B034,
12126,AN17A015,
12127,ANXXX027,
12129,AN05B017,
12131,AN10B022,
12136,DNp03,
12139,AN05B024,
12141,DNp55,
12143,AN09B006,
12144,AN27X015,
12145,AN06A010,
12147,ANXXX086,
12149,AN19B022,
12152,AN06B015,
12155,DNxn123,
12159,AN06A016,
12165,ANXXX041,
12166,AN17A024,
12167,DNb09,
12168,ANXXX072,
12170,DNxn123,
12171,AN18B019,
12172,DNxl116,
12177,AN08B022,
12179,AN08B020,known_sex_specific
12181,AN03A008,known_sex_specific
12184,AN17A026,
12206,DNxn166,
12214,DNg43,
12215,ANXXX049,
12221,DNxl121,
12226,AN05B015,
12231,DNp03,
12239,AN01B002,
12243,ANXXX050,known_sex_specific
12244,AN06B031,
12257,DNp55,
12259,DNa09,
12263,AN05B100,
12264,AN05B017,
12272,DNg43,
12275,DNa05,
12278,AN10B015,
12279,AN09B020,
12282,ANXXX068,known_sex_specific
12288,AN09B011,
12290,AN19B019,
12291,DNp33,
12292,AN09B036,
12293,AN00A006,known_dimorphic
12295,ANXXX099,
12296,AN09A005,
12297,SApp12,
12304,DNb09,
12305,ANXXX092,
12311,AN19B019,
12319,DNa05,
12320,ANXXX169,
12322,AN08B020,known_sex_specific
12326,AN09B012,known_dimorphic
12327,ANXXX093,
12329,AN10B015,
12331,AN08B024,
12332,DNg38,
12334,AN05B100,
12336,AN08B023,
12337,AN18B020,
12342,ANXXX106,
12348,AN17A024,
12349,AN09B009,
12350,AN05B021,
12355,SApp17,
12358,DNp04,
12359,AN09B004,
12361,ANXXX094,
12362,ANXXX102,
12370,AN08B023,
12371,AN05B024,
12374,AN05B102,
12379,AN08B018,
12380,pIP9,known_dimorphic
12383,AN09B017,known_sex_specific
12392,AN05B097,
12393,AN05B094,
12402,AN19B025,
12406,DNa09,
12408,AN06B026,
12410,ANXXX075,
12414,AN05B025,
12416,AN08B022,
12417,ANXXX084,known_dimorphic
12419,AN10B022,
12424,ANXXX027,
12425,AN09B017,known_sex_specific
12427,AN09B014,
12429,AN08B026,
12431,DNb01,
12433,AN05B025,
12434,ANXXX084,known_dimorphic
12436,AN06B026,
12439,DNxl117,
12441,AN08B022,
12442,AN18B019,
12444,AN09B019,
12448,AN01B005,
12451,DNxl115,
12455,DNxl116,
12459,ANXXX075,
12460,AN05B101,
12461,AN09B009,
12462,AN19B024,known_sex_specific
12463,AN09B015,
12464,AN19B025,
12466,DNxl114,
12467,ANXXX043,
12469,AN06B031,
12482,DNp04,
12483,ANXXX071,known_sex_specific
12485,ANXXX049,
12486,AN19B024,known_sex_specific
12488,AN05B026,
12490,ANXXX108,
12492,AN27X017,
12505,AN08B018,
12507,ANXXX108,
12514,ANXXX102,
12517,AN09B029,
12518,AN10B019,
12536,AN27X008,
12539,ANXXX099,
12541,AN07B021,
12548,AN09B012,known_dimorphic
12552,AN17B011,
12554,AN17A015,
12562,AN06B014,
12563,AN01A021,
12566,AN09B013,
12571,AN01B005,
12574,DNg66,
12577,AN01B004,
12578,AN07B032,
12581,AN05B027,
12587,AN06B015,
12594,DNxl132,
12600,AN01B004,
12606,SApp07,
12608,AN02A009,
12613,DNxn103,
12617,DNxn179,
12619,DNxl115,
12620,SApp08,
12622,AN10B020,
12623,DNp14,
12632,AN05B027,
12635,AN05B104,
12639,ANXXX152,known_sex_specific
12640,DNxl113,
12647,AN17B009,
12652,AN05B023,
12653,AN05B104,
12656,AN06B031,
12657,AN07B021,
12659,AN08B025,
12662,AN09B013,
12663,AN08B022,
12664,SApp07,
12673,ANXXX093,
12674,ANXXX098,
12675,ANXXX169,
12677,AN10B021,
12680,AN09B016,
12681,AN08B016,
12683,DNut037,
12692,AN06B005,
12696,DNxn122,
12698,DNp59,
12700,AN01B005,
12702,AN17B013,
12707,DNp08,
12710,AN08B024,
12711,AN06A026,
12714,AN05B023,
12716,DNxl112,
12719,DNxn161,
12720,AN10B024,
12726,ANXXX144,
12730,ANXXX116,known_dimorphic
12731,DNxn179,
12733,DNxn166,
12734,ANXXX169,
12735,DNxl111,
12743,DNg88,
12746,DNxn161,
12747,DNxn179,
12748,AN09B023,
12749,ANXXX005,
12751,SApp07,
12753,DNxn179,
12754,AN19B032,
12755,AN08B018,
12765,AN07B015,
12770,DNp53,
12779,DNxl113,
12781,SApp07,
12783,DNp59,
12784,AN09B020,
12791,DNxl110,
12792,DNg91,
12795,AN10B024,
12796,ANXXX145,
12801,AN09B016,
12807,AN17B011,
12809,AN01B004,
12818,AN18B022,
12820,DNxl110,
12821,AN07B024,
12827,DNp08,
12828,AN06B031,
12830,ANXXX132,
12834,AN04A001,
12842,AN18B020,
12843,DNg37,
12847,DNxl109,
12852,SApp07,
12855,DNp103,
12856,AN08B027,
12859,AN06A010,
12863,DNg37,
12866,AN01B004,
12873,AN09B023,
12876,AN07B046,
12881,AN17A026,
12882,DNxl114,
12885,AN09B006,
12888,AN08B027,
12893,ANXXX027,
12895,AN17B013,
12898,DNd05,
12899,AN05B029,
12902,DNxn165,
12904,AN19B028,
12910,AN06B023,
12911,ANXXX127,
12914,AN18B019,
12915,DNxl108,
12916,AN10B020,
12917,ANXXX084,known_dimorphic
12919,AN05B100,
12921,ANXXX084,known_dimorphic
12922,AN09B023,
12923,SApp22,
12924,AN05B100,
12925,AN05B097,
12926,DNp09,
12934,DNg38,
12939,DNxl022,
12940,AN01B004,
12945,ANXXX145,
12955,DNp09,
12956,DNxl109,
12962,ANXXX120,
12965,DNxl112,
12966,SApp07,
12969,DNxl108,
12973,DNxn007,
12974,DNp28,
12979,AN07B025,
12981,AN06A015,
12982,SApp17,
12985,AN05B099,
12986,AN09A005,
12987,AN09B009,
12989,AN17B013,
12991,ANXXX139,
12993,AN10B019,
12994,AN08B023,
12996,AN27X016,
12997,ANXXX136,
13002,AN08B026,
13009,AN08B031,known_dimorphic
13012,DNp14,
13013,AN06B023,
13014,AN10B018,
13016,AN08B018,
13017,ANXXX082,
13020,DNg66,
13021,AN08B026,
13022,AN09B017,known_sex_specific
13025,ANXXX130,
13030,AN08B026,
13034,DNp53,
13035,ANXXX150,known_sex_specific
13038,pIP10,known_sex_specific
13040,DNxl107,
13043,AN04B003,
13044,AN05B029,
13048,AN12B019,
13049,DNxl106,
13052,AN01A021,
13053,DNxn160,
13058,AN02A009,
13061,DNg27,
13062,AN02A017,
13063,AN08B023,
13064,AN06B015,
13066,DNxl107,
13073,ANXXX200,
13074,AN05B099,
13077,ANXXX109,
13083,ANXXX150,known_sex_specific
13085,DNp28,
13086,ANXXX144,
13088,DNxl106,
13089,DNp103,
13092,DNxl111,
13097,SApp12,
13099,AN07B015,
13101,ANXXX136,
13108,DNxl105,
13113,DNxn162,
13117,AN06B039,
13118,AN10B021,
13122,AN12A017,
13139,DNxn152,
13147,AN09B028,known_dimorphic
13153,AN18B023,
13160,AN05B099,
13161,DNxl104,
13168,DNg39,
13169,DNg70,
13171,AN00A009,
13172,ANXXX094,
13177,ANXXX120,
13184,DNxn164,
13185,AN05B104,
13187,AN05B023,
13189,AN12B017,
13196,AN05B103,
13198,ANXXX148,
13199,AN12B019,
13203,DNp48,known_dimorphic
13212,AN09B012,known_dimorphic
13213,AN08B031,known_dimorphic
13216,AN09B032,
13218,ANXXX131,
13226,DNp47,
13233,AN10B017,
13234,AN17A031,
13238,DNd05,
13239,DNxn102,
13244,DNg70,
13247,DNxl105,
13253,AN06A017,
13254,AN05B035,known_sex_specific
13257,DNxl103,known_dimorphic
13259,AN05B035,known_sex_specific
13262,DNxl104,
13267,AN08B024,
13268,DNg69,
13269,AN06A017,
13270,SApp07,
13272,AN27X017,
13273,DNxl106,
13275,SApp02,
13281,AN12B019,
13282,ANXXX169,
13291,DNxn164,
13296,AN08B023,
13299,DNxn152,
13307,ANXXX098,
13309,AN19B015,
13312,AN08B079,
13313,AN08B018,
13314,AN00A006,known_dimorphic
13319,ANXXX148,
13325,SApp08,
13326,DNg30,
13333,ANXXX106,
13336,DNxn122,
13343,DNxn160,
13344,AN12B017,
13346,AN09B026,
13348,DNxn151,
13352,ANXXX169,
13355,ANXXX157,
13363,AN08B026,
13365,DNad006,
13366,AN01B005,
13368,AN10B019,
13369,AN10B015,
13371,AN09B004,
13372,AN12B019,
13373,AN05B105,
13374,ANXXX098,
13375,AN09B012,known_dimorphic
13376,AN09B028,known_dimorphic
13386,AN08B034,
13387,DNxl103,known_dimorphic
13388,ANXXX154,
13389,AN05B099,
13390,AN06B034,
13391,SApp09,
13393,AN09B021,
13398,AN09B017,known_sex_specific
13400,AN06A015,
13401,ANXXX150,known_sex_specific
13405,DNxn007,
13411,DNxn175,
13412,ANXXX151,
13413,AN08B047,known_sex_specific
13414,AN04B003,
13416,AN09B001,
13417,pIP10,known_sex_specific
13419,DNxl106,
13422,AN08B023,
13425,ANXXX145,
13428,DNd04,
13429,AN08B024,
13432,AN08B032,
13436,AN04B003,
13438,MDN,
13441,AN05B023,
13443,DNg27,
13447,AN19A018,known_sex_specific
13450,AN06B046,
13454,AN06B034,
13458,AN09B017,known_sex_specific
13463,AN09B024,
13466,DNxl022,
13470,AN05B103,
13473,DNxl102,
13475,ANXXX170,
13481,DNg30,
13483,DNxn102,
13484,AN23B010,
13487,SApp07,
13489,ANXXX174,
13491,DNp48,known_dimorphic
13492,AN19B036,
13496,DNut059,
13502,DNxl102,
13509,ANXXX131,
13513,AN07B037,
13517,DNxn175,
13521,AN08B028,
13523,AN09B023,
13524,AN27X015,
13528,AN06B046,
13531,AN05B101,
13537,AN12B011,
13539,AN07B024,
13541,ANXXX178,
13542,DNut037,
13548,DNxn103,
13551,ANXXX145,
13553,DNg68,
13554,AN05B097,
13556,DNg91,
13562,AN09B017,known_sex_specific
13564,AN19A018,known_sex_specific
13583,AN19A018,known_sex_specific
13588,AN05B106,
13592,DNxl101,
13595,AN09B027,
13601,AN08B049,
13603,AN07B041,
13606,AN08B012,
13613,AN09B023,
13618,AN09B019,
13624,AN12B017,
13634,AN09B015,
13640,AN08B034,
13643,AN27X017,
13651,AN23B010,
13660,DNg39,
13674,AN10B020,
13677,SApp09,
13683,AN07B056,
13687,AN09B017,known_sex_specific
13688,DNp21,
13691,AN07B032,
13692,AN09B027,
13693,AN08B041,
13697,AN05B104,
13704,DNg68,
13706,AN05B050,
13732,AN06B039,
13734,DNg90,
13739,AN08B034,
13741,AN10B022,
13749,AN09B024,
13750,DNad005,
13758,AN01B005,
13761,AN02A016,
13764,DNp47,
13765,AN18B023,
13774,AN08B025,
13776,DNxl100,
13777,DNx02,
13779,AN18B025,
13783,AN01B005,
13787,AN08B035,known_sex_specific
13788,AN12B019,
13790,DNp17,
13792,AN05B021,
13801,DNg69,
13804,DNxl131,
13809,MDN,
13810,ANXXX150,known_sex_specific
13811,ANXXX109,
13812,AN06B037,
13820,DNxn151,
13823,AN05B101,
13828,AN05B097,
13831,SApp21,
13834,DNg44,
13837,DNxn150,
13840,ANXXX116,known_dimorphic
13845,DNg44,
13848,DNad004,
13849,AN09B021,
13862,ANXXX171,
13870,AN05B050,
13875,AN19A019,
13879,AN05B102,
13881,AN08B028,
13882,AN09B026,
13889,AN19B032,
13890,SApp02,
13892,DNb08,
13900,DNg88,
13903,ANXXX132,
13916,DNc01,
13917,AN08B031,known_dimorphic
13926,AN27X008,
13932,AN19B036,
13934,AN12B019,
13941,AN08B032,
13946,ANXXX116,known_dimorphic
13950,AN06A018,
13951,DNxn187,
13957,AN10B020,
13958,SApp01,
13959,AN09B034,
13961,SApp05,
13964,ANXXX202,
13970,AN10B024,
13973,AN09A007,
13977,AN05B062,
13979,DNx02,
13981,AN09B030,
13984,AN09B007,
13987,AN08B012,
13988,AN09B031,
13993,AN06B039,
13997,SApp07,
14001,AN13B002,
14004,AN07B045,
14006,AN09B019,
14007,DNad004,
14009,ANXXX127,
14013,AN04B023,
14014,AN19A019,
14018,DNp38,
14026,DNut059,
14029,AN06B014,
14035,DNp60,
14042,DNg50,
14044,AN09B023,
14045,AN08B024,
14049,AN08B034,
14050,AN12B017,
14061,DNb08,
14063,ANXXX145,
14074,DNp67,
14104,AN18B022,
14110,SApp10,
14114,AN05B068,
14115,AN05B040,
14118,AN08B095,
14122,ANXXX130,
14128,AN01B011,
14138,AN06B040,
14141,ANXXX202,
14147,ANXXX145,
14150,AN09B035,
14153,ANXXX191,
14162,SApp09,
14171,DNp58,
14173,AN09B030,
14187,DNx02,
14191,AN08B026,
14194,DNp57,
14197,AN08B031,known_dimorphic
14209,SApp21,
14212,SApp09,
14214,AN07B035,
14216,AN19B044,
14227,AN05B105,
14228,DNxn186,
14244,DNg22,
14248,ANXXX178,
14257,DNp17,
14264,AN09B031,
14280,AN11B008,
14281,AN23B001,
14282,DNd04,
14284,ANXXX148,
14285,ANXXX165,
14289,AN08B035,known_sex_specific
14301,DNxn187,
14303,ANXXX202,
14307,DNp38,
14318,AN05B058,
14330,DNxl100,
14334,AN19B036,
14337,DNp57,
14340,DNg04,
14344,EA00B022,
14347,ANXXX154,
14350,DNxn178,
