Cell ID,Cell Type,Dimorphism
20446,MNad30,
20551,MNml78,
20572,trochanter_flexor,
20593,accessory_tibia_flexor,
20605,accessory_tibia_flexor,
20612,long_tendon_muscle,
20615,sternotrochanter,
20667,sternal_adductor,
20673,trochanter_flexor,
20786,hi1,
20969,hi2,
21022,MNad01,
21057,MNad16,
21186,trochanter_flexor,
21241,sternal_posterior_rotator,
21255,pleural_remotor_abductor,
21262,accessory_tibia_flexor,
21264,MNad39,
21473,ENXXX226,
21612,trochanter_flexor,
21665,femur_reductor,
21718,sternal_adductor,
21749,tarsus_depressor,
21753,tergotrochanter,
21944,femur_reductor,
21963,long_tendon_muscle,
21991,tibia_flexor,
22126,tergotrochanter,
22139,MNad07,
22175,STTMm,
22215,sternal_anterior_rotator,
22358,tarsus_levator,
22465,trochanter_flexor,
22487,accessory_trochanter_flexor,
22574,MNad16,
22584,hg2,
22718,trochanter_flexor,
22729,accessory_trochanter_flexor,
22952,ENXXX226,
23016,long_tendon_muscle,
23048,accessory_trochanter_flexor,
23117,trochanter_flexor,
23299,trochanter_flexor,
23318,tergotrochanter,
23364,trochanter_flexor,
23390,long_tendon_muscle,
23553,tergotrochanter,
23698,accessory_tibia_flexor,
23801,MNad13,
23937,MNnm11,
23974,accessory_trochanter_flexor,
24050,femur_reductor,
24139,long_tendon_muscle,
24149,MNnm09,
24225,MNad02,
24250,ENXXX226,
24257,MNhm43,
24443,accessory_tibia_flexor,
24493,STTMm,
24668,trochanter_flexor,
24669,sternal_anterior_rotator,
24725,long_tendon_muscle,
24747,sternal_posterior_rotator,
24828,accessory_tibia_flexor,
24975,FNM2,
25023,MNad58,
25212,accessory_tibia_flexor,
25447,long_tendon_muscle,
25475,accessory_trochanter_flexor,
25599,MNhl63,
25674,tarsus_depressor,
25767,sternal_posterior_rotator,
25810,MNad02,
25885,accessory_tibia_flexor,
25892,sternal_posterior_rotator,
25956,MNml80,
26132,sternotrochanter,
26370,accessory_trochanter_flexor,
26566,sternal_anterior_rotator,
26588,accessory_trochanter_flexor,
26613,trochanter_flexor,
26658,accessory_tibia_flexor,
26777,accessory_tibia_flexor,
26809,long_tendon_muscle,
26883,trochanter_flexor,
26924,MNnm07,
27028,trochanter_extensor,
27078,long_tendon_muscle,
27105,MNad16,
27205,MNhl60,
27258,sternal_posterior_rotator,
27479,MNhl62,
27651,MNad02,
27733,long_tendon_muscle,
27757,MNhl61,
27988,MNad03,
28219,sternal_posterior_rotator,
28884,femur_reductor,
28921,MNad03,
28997,trochanter_flexor,
29187,femur_reductor,
29474,MNhl64,
29483,sternal_adductor,
29484,femur_reductor,
29487,tarsus_depressor,
29509,MNml10,
29554,tarsus_depressor,
29602,MNad01,
29689,sternal_posterior_rotator,
29950,long_tendon_muscle,
30306,trochanter_extensor,
30702,MNad03,
30709,MNml78,
30781,MNml78,
32253,MNml79,
33009,MNad16,
34004,accessory_trochanter_flexor,
34115,trochanter_flexor,
35407,MNhl70,
35432,femur_reductor,
35735,long_tendon_muscle,
35950,MNml78,
37220,tibia_flexor,
37741,MNhl72,
39941,MNml78,
40443,trochanter_flexor,
41353,trochanter_flexor,
41439,trochanter_flexor,
41482,pleural_remotor_abductor,
41933,trochanter_flexor,
42738,femur_reductor,
45494,femur_reductor,
45594,MNnm03,
46457,MNwm36,
47642,long_tendon_muscle,
48865,long_tendon_muscle,
49582,MNhm42,
49886,sternal_posterior_rotator,
61001,long_tendon_muscle,
96565,trochanter_flexor,
100375,MNad09,
100515,sternotrochanter,
100612,MNad13,
100707,tibia_flexor,
100725,iii3,
100824,MNhl69,
100826,trochanter_extensor,
101043,accessory_tibia_flexor,
101706,MNad06,
101736,long_tendon_muscle,
101909,MNml82,
102019,accessory_trochanter_flexor,
102123,MNhl29,
102542,MNnm11,
102786,sternal_posterior_rotator,
102953,MNad05,
103416,MNml77,
104697,sternal_posterior_rotator,
