source_group,body_part_sensory,target_type,dim_category,super_class,median_influence,adjusted_influence
tactile [front_leg],front_leg,P1_5a,specific,central_brain_intrinsic,3.680155766024309e-6,11.48744452104477
tactile [front_leg],front_leg,P1_5b,specific,central_brain_intrinsic,6.2625761917121376e-6,12.01908107471396
tactile [front_leg],front_leg,P1_6a,specific,central_brain_intrinsic,3.834743012692859e-6,11.528591863577757
tactile [front_leg],front_leg,P1_6b,specific,central_brain_intrinsic,7.006417405259081e-6,12.131315943291957
tactile [front_leg],front_leg,P1_7a,specific,central_brain_intrinsic,2.7601279957350747e-6,11.199766495955817
tactile [front_leg],front_leg,P1_7b,specific,central_brain_intrinsic,2.593305251651531e-6,11.137422663087282
tactile [front_leg],front_leg,P1_8a,specific,central_brain_intrinsic,3.0245314045831792e-6,11.291245613943305
tactile [front_leg],front_leg,P1_8b,specific,central_brain_intrinsic,3.240879892478101e-6,11.36033430672353
tactile [front_leg],front_leg,P1_8c,specific,central_brain_intrinsic,2.3955324116642967e-6,11.058094949514537
tactile [front_leg],front_leg,PLP300m,specific,central_brain_intrinsic,3.1983284425128712e-6,11.34711775364827
tactile [front_leg],front_leg,PVLP200m_a,specific,central_brain_intrinsic,3.664757509197061e-6,11.48325161125555
tactile [front_leg],front_leg,PVLP200m_b,specific,central_brain_intrinsic,4.093804891444703e-6,11.593964270944436
tactile [front_leg],front_leg,PVLP201m_a,specific,central_brain_intrinsic,3.2928384586459113e-6,11.376239388243041
tactile [front_leg],front_leg,PVLP201m_b,specific,central_brain_intrinsic,2.9112323752746724e-6,11.25306593022769
tactile [front_leg],front_leg,PVLP201m_c,specific,central_brain_intrinsic,3.464689520746148e-6,11.427112466260612
tactile [front_leg],front_leg,PVLP201m_d,specific,central_brain_intrinsic,3.831532024074308e-6,11.527754171532814
tactile [front_leg],front_leg,PVLP202m,specific,central_brain_intrinsic,6.122264455712542e-6,11.99642147922683
tactile [front_leg],front_leg,PVLP203m,specific,central_brain_intrinsic,1.0667495553954354e-5,12.55169076133144
tactile [front_leg],front_leg,PVLP204m,specific,central_brain_intrinsic,2.5901260104368618e-5,13.438781062236039
tactile [front_leg],front_leg,PVLP205m,specific,central_brain_intrinsic,5.145673802555835e-6,11.822645765342774
tactile [front_leg],front_leg,PVLP206m,specific,central_brain_intrinsic,5.436507217494217e-6,11.877626241089926
tactile [front_leg],front_leg,PVLP207m,specific,central_brain_intrinsic,5.714130627383189e-6,11.927431606518105
tactile [front_leg],front_leg,PVLP208m,specific,central_brain_intrinsic,1.5081654146171923e-5,12.897968489990586
tactile [front_leg],front_leg,PVLP209m,specific,central_brain_intrinsic,4.437701554373187e-6,11.674626016509588
tactile [front_leg],front_leg,PVLP210m,specific,central_brain_intrinsic,5.69202800897736e-6,11.923556043013235
tactile [front_leg],front_leg,PVLP211m_a,specific,central_brain_intrinsic,1.591960886796335e-5,12.952041053554883
tactile [front_leg],front_leg,PVLP211m_b,specific,central_brain_intrinsic,1.8756733267220094e-5,13.11604223757352
tactile [front_leg],front_leg,PVLP211m_c,specific,central_brain_intrinsic,1.8154973858953704e-5,13.083434007019617
tactile [front_leg],front_leg,PVLP213m,specific,central_brain_intrinsic,2.2338048053061534e-6,10.988195764338123
tactile [front_leg],front_leg,PVLP214m,specific,central_brain_intrinsic,7.624361050441301e-6,12.215837964354629
tactile [front_leg],front_leg,PVLP216m,specific,central_brain_intrinsic,1.5225105417136408e-6,10.604850086563516
tactile [front_leg],front_leg,PVLP217m,specific,central_brain_intrinsic,9.97686922669708e-6,12.484758778403702
tactile [front_leg],front_leg,SAD023,cross-mapped dimorphic,central_brain_intrinsic,3.1101478246194453e-6,11.319159699129234
tactile [front_leg],front_leg,SAD200m,specific,central_brain_intrinsic,5.5562644072058e-6,11.899415455285364
tactile [front_leg],front_leg,SCL001m,specific,central_brain_intrinsic,2.953958804079049e-6,11.267635680238277
tactile [front_leg],front_leg,SCL002m,specific,central_brain_intrinsic,2.63629692835755e-6,11.153864695866911
tactile [front_leg],front_leg,SIP025,cross-mapped dimorphic,central_brain_intrinsic,1.2062996280658148e-5,12.674632050292484
tactile [front_leg],front_leg,SIP091,cross-mapped dimorphic,central_brain_intrinsic,7.309838630334536e-6,12.173710640360119
tactile [front_leg],front_leg,SIP100m,specific,central_brain_intrinsic,6.961356676787413e-6,12.124863822212456
tactile [front_leg],front_leg,SIP101m,specific,central_brain_intrinsic,6.207962701048662e-6,12.010322216691227
tactile [front_leg],front_leg,SIP103m,specific,central_brain_intrinsic,6.904296470381165e-6,12.116633336722973
tactile [front_leg],front_leg,SIP104m,specific,central_brain_intrinsic,1.130470581034315e-5,12.609708524458737
tactile [front_leg],front_leg,SIP105m,specific,central_brain_intrinsic,1.1731319720802801e-5,12.646751606539873
tactile [front_leg],front_leg,SIP107m,specific,central_brain_intrinsic,5.159473581756565e-6,11.825323997285476
tactile [front_leg],front_leg,SIP108m,specific,central_brain_intrinsic,1.7263765652749867e-5,13.033099276128388
tactile [front_leg],front_leg,SIP109m,specific,central_brain_intrinsic,5.546155834650938e-6,11.897594487401259
tactile [front_leg],front_leg,SIP110m_a,specific,central_brain_intrinsic,1.1820156610296914e-5,12.65429570352801
tactile [front_leg],front_leg,SIP110m_b,specific,central_brain_intrinsic,9.885826564445931e-6,12.475591513214704
tactile [front_leg],front_leg,SIP111m,specific,central_brain_intrinsic,9.522605332911307e-6,12.43815792282181
tactile [front_leg],front_leg,SIP112m,specific,central_brain_intrinsic,6.883468077814774e-6,12.11361204805252
tactile [front_leg],front_leg,SIP113m,specific,central_brain_intrinsic,5.356988904570691e-6,11.862891487730368
tactile [front_leg],front_leg,SIP115m,specific,central_brain_intrinsic,7.216009264124078e-6,12.160791508626167
tactile [front_leg],front_leg,SIP116m,specific,central_brain_intrinsic,8.97625607708506e-6,12.379072319496137
tactile [front_leg],front_leg,SIP117m,specific,central_brain_intrinsic,7.120043807428335e-6,12.147403320169381
tactile [front_leg],front_leg,SIP118m,specific,central_brain_intrinsic,6.979040367195808e-6,12.127400866148555
tactile [front_leg],front_leg,SIP119m,specific,central_brain_intrinsic,7.8135496802478e-6,12.240348807144592
tactile [front_leg],front_leg,SIP121m,specific,central_brain_intrinsic,9.74806799351271e-6,12.461558552898765
tactile [front_leg],front_leg,SIP122m,specific,central_brain_intrinsic,7.478798902622138e-6,12.196561646612887
tactile [front_leg],front_leg,SIP123m,specific,central_brain_intrinsic,9.662673351270178e-6,12.452759796411382
tactile [front_leg],front_leg,SIP124m,specific,central_brain_intrinsic,9.589577366300063e-6,12.445166259709696
tactile [front_leg],front_leg,SIP126m_a,specific,central_brain_intrinsic,1.0388922601751433e-5,12.525229546077256
tactile [front_leg],front_leg,SIP126m_b,specific,central_brain_intrinsic,1.21709330841448e-5,12.683540016937911
tactile [front_leg],front_leg,SIP128m,specific,central_brain_intrinsic,4.002212227668629e-6,11.571336707193161
tactile [front_leg],front_leg,SIP130m,specific,central_brain_intrinsic,2.4438156547069316e-6,11.078050052802608
tactile [front_leg],front_leg,SIP132m,specific,central_brain_intrinsic,3.777047238122613e-6,11.51343199247169
tactile [front_leg],front_leg,SIP133m,specific,central_brain_intrinsic,6.8119795412663906e-6,12.103172201494369
tactile [front_leg],front_leg,SIP135m,specific,central_brain_intrinsic,6.905315392830906e-6,12.116780903861237
tactile [front_leg],front_leg,SIP136m,specific,central_brain_intrinsic,4.627533105158696e-6,11.716513361480771
tactile [front_leg],front_leg,SIP137m_a,specific,central_brain_intrinsic,7.269633200194549e-6,12.168195278414855
tactile [front_leg],front_leg,SIP137m_b,specific,central_brain_intrinsic,4.709475605234605e-6,11.73406600739745
tactile [front_leg],front_leg,SIP140m,specific,central_brain_intrinsic,5.252664443486902e-6,11.843224902943193
tactile [front_leg],front_leg,SIP141m,specific,central_brain_intrinsic,4.6076311779760975e-6,11.71220332272427
tactile [front_leg],front_leg,SIP142m,specific,central_brain_intrinsic,3.224236560420758e-6,11.355185638808642
tactile [front_leg],front_leg,SIP143m,specific,central_brain_intrinsic,4.3107084837845215e-6,11.645591714030763
tactile [front_leg],front_leg,SIP145m,specific,central_brain_intrinsic,5.732417506962969e-6,11.930626787270063
tactile [front_leg],front_leg,SIP146m,specific,central_brain_intrinsic,6.316682816740089e-6,12.027683641632638
tactile [front_leg],front_leg,SIP147m,specific,central_brain_intrinsic,9.006388913448148e-6,12.38242364679885
tactile [front_leg],front_leg,SMP039,cross-mapped dimorphic,central_brain_intrinsic,1.5227126557139142e-6,10.604982828229705
tactile [front_leg],front_leg,SMP105_a,cross-mapped dimorphic,central_brain_intrinsic,8.582675182809932e-7,10.031650006812546
tactile [front_leg],front_leg,SMP107,cross-mapped dimorphic,central_brain_intrinsic,1.9159892231395605e-6,10.834723496902376
tactile [front_leg],front_leg,SMP165,cross-mapped dimorphic,central_brain_intrinsic,3.4868072798982743e-6,11.433475940033924
tactile [front_leg],front_leg,SMP179,cross-mapped dimorphic,central_brain_intrinsic,2.510393197163373e-6,11.104928835167058
tactile [front_leg],front_leg,SMP276,cross-mapped dimorphic,central_brain_intrinsic,5.456217956043537e-6,11.881245309734183
tactile [front_leg],front_leg,SMP513,cross-mapped dimorphic,central_brain_intrinsic,1.1321448115221443e-6,10.308603339007883
tactile [front_leg],front_leg,SMP551,cross-mapped dimorphic,central_brain_intrinsic,4.29253570262801e-6,11.641367073234546
tactile [front_leg],front_leg,SMP598,cross-mapped dimorphic,central_brain_intrinsic,2.7440618529129404e-6,11.193928692794348
tactile [front_leg],front_leg,SMP702m,specific,central_brain_intrinsic,4.369361223325518e-6,11.659106267306832
tactile [front_leg],front_leg,SMP703m,specific,central_brain_intrinsic,2.9697910427429904e-6,11.272981036396445
tactile [front_leg],front_leg,SMP705m,specific,central_brain_intrinsic,2.1539145043095015e-6,10.951776328389572
tactile [front_leg],front_leg,SMP709m,specific,central_brain_intrinsic,2.617566391730236e-6,11.14673447003448
tactile [front_leg],front_leg,SMP710m,specific,central_brain_intrinsic,2.537360892410724e-6,11.115613964176083
tactile [front_leg],front_leg,SMP712m,specific,central_brain_intrinsic,2.7699105655845913e-6,11.203304474921177
tactile [front_leg],front_leg,SMP713m,specific,central_brain_intrinsic,3.847559359800063e-6,11.531928456795775
tactile [front_leg],front_leg,SMP714m,specific,central_brain_intrinsic,2.978550798950357e-6,11.275926315189368
tactile [front_leg],front_leg,SMP715m,specific,central_brain_intrinsic,2.2004960271976742e-6,10.973172243894187
tactile [front_leg],front_leg,SMP719m,specific,central_brain_intrinsic,2.6187032219100833e-6,11.147168683809396
tactile [front_leg],front_leg,SMP720m,specific,central_brain_intrinsic,5.012077571994394e-6,11.796339956203246
tactile [front_leg],front_leg,SMP723m,specific,central_brain_intrinsic,3.0787774267337475e-6,11.309022020847763
tactile [front_leg],front_leg,SMP726m,specific,central_brain_intrinsic,1.1279433853748667e-6,10.304885403581512
tactile [front_leg],front_leg,SMP728m,specific,central_brain_intrinsic,3.7428623968925658e-6,11.5043401074964
tactile [front_leg],front_leg,SMP740,cross-mapped dimorphic,central_brain_intrinsic,1.7029225925722e-6,10.716835389114355
tactile [front_leg],front_leg,SNch07,other-dimorphic,sensory,0,0
tactile [front_leg],front_leg,SNch09,other-dimorphic,sensory,2.0113023985860124e-7,8.580686820773078
tactile [front_leg],front_leg,SNxx04,cross-mapped dimorphic,sensory,2.529151755696327e-6,11.112373414129788
tactile [front_leg],front_leg,SNxx04,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.2052917601237352e-6,11.349292561065043
tactile [front_leg],front_leg,SNxx04,cross-mapped dimorphic,visceral_circulatory,6.129331061092102e-7,9.694989967601598
tactile [front_leg],front_leg,SNxx07,cross-mapped dimorphic,sensory,5.343497608269568e-6,11.860369863422214
tactile [front_leg],front_leg,SNxx07,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.916812799198891e-6,11.96228736744019
tactile [front_leg],front_leg,SNxx08,cross-mapped dimorphic,sensory,6.119075701138158e-6,11.995900497928108
tactile [front_leg],front_leg,SNxx08,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.892078841554358e-6,11.958098321665789
tactile [front_leg],front_leg,SNxx08,cross-mapped dimorphic,visceral_circulatory,5.7814596220156395e-6,11.93914562260023
tactile [front_leg],front_leg,SNxx10,cross-mapped dimorphic,sensory,5.479364739001679e-6,11.885478612736158
tactile [front_leg],front_leg,SNxx17,cross-mapped dimorphic,sensory,6.147781609877302e-6,12.000580744940176
tactile [front_leg],front_leg,SNxx17,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.546435841074674e-6,11.897644972703878
tactile [front_leg],front_leg,SNxx17,cross-mapped dimorphic,visceral_circulatory,6.539026094096453e-6,12.062277681140081
tactile [front_leg],front_leg,SNxx23,other-dimorphic,sensory,5.270064265481458e-6,11.846531999103155
tactile [front_leg],front_leg,SNxx23,other-dimorphic,ventral_nerve_cord_intrinsic,5.535158216333086e-6,11.89560959249115
tactile [front_leg],front_leg,TN1a_a,specific,ventral_nerve_cord_intrinsic,8.27065420609011e-6,12.297203053878542
tactile [front_leg],front_leg,TN1a_b,specific,ventral_nerve_cord_intrinsic,9.279439093028795e-6,12.412290544445558
tactile [front_leg],front_leg,TN1a_c,specific,ventral_nerve_cord_intrinsic,8.6340615692891e-6,12.340204470170816
tactile [front_leg],front_leg,TN1a_d,specific,ventral_nerve_cord_intrinsic,8.322568742140715e-6,12.303460392263275
tactile [front_leg],front_leg,TN1a_e,specific,ventral_nerve_cord_intrinsic,9.46237884015942e-6,12.431813256506953
tactile [front_leg],front_leg,TN1a_f,specific,ventral_nerve_cord_intrinsic,9.311152580479328e-6,12.41570232592839
tactile [front_leg],front_leg,TN1a_g,other-dimorphic,ventral_nerve_cord_intrinsic,8.7226171244651592e-06,12.350408763879356
tactile [front_leg],front_leg,TN1a_g,specific,ventral_nerve_cord_intrinsic,9.408790467708229e-6,12.426133850464767
tactile [front_leg],front_leg,TN1a_h,other-dimorphic,ventral_nerve_cord_intrinsic,1.1406173403936035e-5,12.618644177524581
tactile [front_leg],front_leg,TN1a_i,specific,ventral_nerve_cord_intrinsic,1.0880644402665695e-5,12.571474909895787
tactile [front_leg],front_leg,TN1c_a,specific,ventral_nerve_cord_intrinsic,2.7568504935455834e-5,13.501163437652398
tactile [front_leg],front_leg,TN1c_b,specific,ventral_nerve_cord_intrinsic,6.754045396593412e-5,14.39721617840873
tactile [front_leg],front_leg,TN1c_c,specific,ventral_nerve_cord_intrinsic,5.1423518892090325e-5,14.124585075839423
tactile [front_leg],front_leg,TN1c_d,specific,ventral_nerve_cord_intrinsic,7.623276192141224e-5,14.518280758803051
tactile [front_leg],front_leg,Tm26,specific,optic_lobe_intrinsic,9.767165559352294e-8,7.8583455632603005
tactile [front_leg],front_leg,Tm36,cross-mapped dimorphic,optic_lobe_intrinsic,3.343788434668591e-7,9.089008775118126
tactile [front_leg],front_leg,VES024_a,cross-mapped dimorphic,central_brain_intrinsic,3.9809256400941944e-6,11.566003807179179
tactile [front_leg],front_leg,VES064,cross-mapped dimorphic,central_brain_intrinsic,1.5907188970657256e-5,12.95126058559832
tactile [front_leg],front_leg,VES203m,specific,central_brain_intrinsic,1.1177968125144852e-5,12.598434151308657
tactile [front_leg],front_leg,VES204m,specific,central_brain_intrinsic,7.437553687007742e-6,12.19103143130263
tactile [front_leg],front_leg,VES205m,specific,central_brain_intrinsic,1.1727332159704118e-5,12.646411641467932
tactile [front_leg],front_leg,VES206m,specific,central_brain_intrinsic,9.373334522118458e-6,12.422358347136365
tactile [front_leg],front_leg,WED014,cross-mapped dimorphic,central_brain_intrinsic,5.159217318705396e-6,11.82527432760282
tactile [front_leg],front_leg,WG1,specific,sensory,6.458406625279475e-6,12.049872076973005
tactile [front_leg],front_leg,aIPg1,cross-mapped dimorphic,central_brain_intrinsic,7.403268637619425e-6,12.186411052508092
tactile [front_leg],front_leg,aIPg2,cross-mapped dimorphic,central_brain_intrinsic,4.7695083032969985e-6,11.746732660552945
tactile [front_leg],front_leg,aIPg8,cross-mapped dimorphic,central_brain_intrinsic,3.959837790210466e-6,11.560692504395083
tactile [front_leg],front_leg,aIPg_m1,specific,central_brain_intrinsic,5.550692957999675e-6,11.898412219297285
tactile [front_leg],front_leg,aIPg_m2,specific,central_brain_intrinsic,5.319900763518738e-6,11.85594409174138
tactile [front_leg],front_leg,aIPg_m3,specific,central_brain_intrinsic,3.1048065751498682e-6,11.317440860843053
tactile [front_leg],front_leg,aIPg_m4,specific,central_brain_intrinsic,1.0710448676439964e-5,12.555709218842907
tactile [front_leg],front_leg,aSP-g3Am,specific,central_brain_intrinsic,7.118906240926935e-6,12.147243537811839
tactile [front_leg],front_leg,aSP10A_a,cross-mapped dimorphic,central_brain_intrinsic,5.827059458719525e-6,11.94700193414658
tactile [front_leg],front_leg,aSP10A_b,cross-mapped dimorphic,central_brain_intrinsic,3.932262759084901e-6,11.553704467897896
tactile [front_leg],front_leg,aSP10C_a,cross-mapped dimorphic,central_brain_intrinsic,4.954829712106949e-6,11.784852242346588
tactile [front_leg],front_leg,aSP22,other-dimorphic,descending,1.0669916527629863e-5,12.551917684228803
tactile [front_leg],front_leg,dMS9,cross-mapped dimorphic,ascending,1.53365619153242e-5,12.914729087387187
tactile [front_leg],front_leg,dPR1,specific,ventral_nerve_cord_intrinsic,1.7548076080969526e-5,13.049433760922359
tactile [front_leg],front_leg,mAL_m1,specific,central_brain_intrinsic,2.160333034001223e-5,13.257336927248932
tactile [front_leg],front_leg,mAL_m10,specific,central_brain_intrinsic,8.612676611642021e-6,12.337724584596833
tactile [front_leg],front_leg,mAL_m11,specific,central_brain_intrinsic,1.2802327545149895e-5,12.734116435895341
tactile [front_leg],front_leg,mAL_m2a,specific,central_brain_intrinsic,1.5330502334744636e-5,12.91433390246769
tactile [front_leg],front_leg,mAL_m2b,specific,central_brain_intrinsic,1.3955314080099762e-5,12.820349815406338
tactile [front_leg],front_leg,mAL_m3a,specific,central_brain_intrinsic,9.282809400382726e-6,12.412653680128411
tactile [front_leg],front_leg,mAL_m3b,specific,central_brain_intrinsic,6.770478907169548e-6,12.097061266069435
tactile [front_leg],front_leg,mAL_m3c,specific,central_brain_intrinsic,1.2169226808990654e-5,12.683399814477086
tactile [front_leg],front_leg,mAL_m4,specific,central_brain_intrinsic,1.1103437945519293e-5,12.591744227220742
tactile [front_leg],front_leg,mAL_m5a,specific,central_brain_intrinsic,1.793585842739914e-5,13.071291415125142
tactile [front_leg],front_leg,mAL_m5b,specific,central_brain_intrinsic,1.7082327919473415e-5,13.02253391615996
tactile [front_leg],front_leg,mAL_m5c,specific,central_brain_intrinsic,1.557454115155958e-5,12.930127045701248
tactile [front_leg],front_leg,mAL_m6,specific,central_brain_intrinsic,1.220954095821384e-5,12.686707133891726
tactile [front_leg],front_leg,mAL_m7,specific,central_brain_intrinsic,1.2941834165558695e-5,12.744954464924565
tactile [front_leg],front_leg,mAL_m8,specific,central_brain_intrinsic,1.4587177593385183e-5,12.864632337836731
tactile [front_leg],front_leg,mAL_m9,specific,central_brain_intrinsic,1.1606968515914912e-5,12.636095093910125
tactile [front_leg],front_leg,oviIN,cross-mapped dimorphic,central_brain_intrinsic,2.855225503504282e-6,11.23364026749011
tactile [front_leg],front_leg,pC1x_a,cross-mapped dimorphic,central_brain_intrinsic,2.5214744810085825e-6,11.109333283959403
tactile [front_leg],front_leg,pC1x_b,cross-mapped dimorphic,central_brain_intrinsic,2.888895351246085e-6,11.245363639688286
tactile [front_leg],front_leg,pC1x_c,cross-mapped dimorphic,central_brain_intrinsic,2.5843836865697445e-6,11.133976502447805
tactile [front_leg],front_leg,pC1x_d,specific,central_brain_intrinsic,2.748293263392713e-6,11.195469529549198
tactile [front_leg],front_leg,pIP1,specific,descending,2.265570856940334e-5,13.304901296178786
tactile [front_leg],front_leg,pIP10,specific,descending,6.2444644061817774e-6,12.016184818313544
tactile [front_leg],front_leg,pMP2,specific,descending,9.063860895863818e-6,12.388784618761916
tactile [front_leg],front_leg,vMS11,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,7.060867567357836e-6,12.139057370886023
tactile [front_leg],front_leg,vMS12_a,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.1308643415405694e-5,12.610056779382235
tactile [front_leg],front_leg,vMS12_b,other-dimorphic,ventral_nerve_cord_intrinsic,1.086980384000946e-5,12.570478097008722
tactile [front_leg],front_leg,vMS12_c,other-dimorphic,ventral_nerve_cord_intrinsic,1.1424625062246644e-5,12.620260560968667
tactile [front_leg],front_leg,vMS12_d,other-dimorphic,ventral_nerve_cord_intrinsic,1.002722281600784e-5,12.489793117933075
tactile [front_leg],front_leg,vMS12_e,other-dimorphic,ventral_nerve_cord_intrinsic,1.1169137895099537e-5,12.597643871753275
tactile [front_leg],front_leg,vMS16,specific,ascending,6.784804257466637e-6,12.099174885601565
tactile [front_leg],front_leg,vMS17,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.9912151985913705e-6,11.79216884892314
tactile [front_leg],front_leg,vMS17,specific,ventral_nerve_cord_intrinsic,5.206906690660575e-6,11.834475396075238
tactile [front_leg],front_leg,vPR6,specific,ventral_nerve_cord_intrinsic,1.4441271239455876e-5,12.854579607598867
tactile [front_leg],front_leg,vPR9_a,specific,ventral_nerve_cord_intrinsic,1.0799317333286363e-5,12.56397236428718
tactile [front_leg],front_leg,vPR9_b,specific,ventral_nerve_cord_intrinsic,1.153366330081058e-5,12.62975944491891
tactile [front_leg],front_leg,vPR9_c,specific,ventral_nerve_cord_intrinsic,9.730546728256963e-6,12.45975952660951
tactile [haltere],haltere,AN00A006,cross-mapped dimorphic,ascending,6.251413203308277e-4,16.622467178741868
tactile [haltere],haltere,AN03A008,specific,ascending,1.7868572737712532e-4,15.370117991829108
tactile [haltere],haltere,AN05B023c,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.429067078326621e-4,15.146681466616275
tactile [haltere],haltere,AN05B035,specific,ascending,1.058944990896099e-4,14.846932748908754
tactile [haltere],haltere,AN05B095,specific,ascending,9.557138044791942e-4,17.046947942568085
tactile [haltere],haltere,AN05B102a,cross-mapped dimorphic,ascending,1.6185617172434583e-4,15.271197554052574
tactile [haltere],haltere,AN05B102b,cross-mapped dimorphic,ascending,1.5368258447038464e-4,15.219378777574716
tactile [haltere],haltere,AN05B102c,cross-mapped dimorphic,ascending,1.8690931144303477e-4,15.41511297571122
tactile [haltere],haltere,AN05B102d,cross-mapped dimorphic,ascending,4.4138249083320837e-4,16.274401267724986
tactile [haltere],haltere,AN05B103,cross-mapped dimorphic,ascending,0.0014020664346980783,17.430191894169564
tactile [haltere],haltere,AN06B004,specific,ascending,4.945970571087346e-4,16.388232847062344
tactile [haltere],haltere,AN08B009,other-dimorphic,ascending,0.0012368303118147352,17.304796627827564
tactile [haltere],haltere,AN08B020,specific,ascending,3.230027773294197e-4,15.96215036376451
tactile [haltere],haltere,AN08B031,cross-mapped dimorphic,ascending,7.683908921459804e-4,16.828788019848403
tactile [haltere],haltere,AN08B035,specific,ascending,0.0026105315803457625,18.051798592244978
tactile [haltere],haltere,AN08B043,other-dimorphic,ascending,0.001054448735369254,17.14526282566541
tactile [haltere],haltere,AN08B047,other-dimorphic,ascending,0.002017343918956916,17.794026475596986
tactile [haltere],haltere,AN08B059,other-dimorphic,ascending,9.5157502181556e-4,17.0426079715025
tactile [haltere],haltere,AN08B059,specific,ascending,6.064888249302685e-4,16.592175744743514
tactile [haltere],haltere,AN08B061,cross-mapped dimorphic,ascending,0.0011374071477154109,17.220995961146997
tactile [haltere],haltere,AN08B069,cross-mapped dimorphic,ascending,4.07097448162771e-4,16.193542029194802
tactile [haltere],haltere,AN08B081,cross-mapped dimorphic,ascending,9.768831290161576e-4,17.068856464626524
tactile [haltere],haltere,AN08B084,specific,ascending,9.3892231370882e-4,17.029222184816973
tactile [haltere],haltere,AN08B086,cross-mapped dimorphic,ascending,4.5340501637347895e-4,16.301275243950638
tactile [haltere],haltere,AN08B089,cross-mapped dimorphic,ascending,0.0010078967078058162,17.100110413001516
tactile [haltere],haltere,AN08B099_a,cross-mapped dimorphic,ascending,3.8156386884144466e-4,16.12876769379756
tactile [haltere],haltere,AN08B099_b,cross-mapped dimorphic,ascending,7.677736614020482e-4,16.82798442003128
tactile [haltere],haltere,AN08B099_c,other-dimorphic,ascending,8.787705218000542e-4,16.96301323828769
tactile [haltere],haltere,AN08B099_d,other-dimorphic,ascending,0.0010487531379705214,17.13984669191805
tactile [haltere],haltere,AN08B099_e,cross-mapped dimorphic,ascending,6.089161986188649e-4,16.59617009538207
tactile [haltere],haltere,AN08B099_f,other-dimorphic,ascending,0.0015444139941226556,17.526889267588235
tactile [haltere],haltere,AN08B099_g,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.950077963768382e-4,16.57306395064986
tactile [haltere],haltere,AN08B099_h,other-dimorphic,ascending,6.033811913664401e-4,16.587038597188414
tactile [haltere],haltere,AN08B099_i,other-dimorphic,ascending,9.98903229603629e-4,17.091147348728708
tactile [haltere],haltere,AN08B099_j,other-dimorphic,ascending,0.002102203913540245,17.83523099806355
tactile [haltere],haltere,AN08B106,cross-mapped dimorphic,ascending,4.1962959576232687e-4,16.223861849345838
tactile [haltere],haltere,AN08B107,cross-mapped dimorphic,ascending,6.866055390582293e-4,16.71624939039967
tactile [haltere],haltere,AN08B109,cross-mapped dimorphic,ascending,3.575537239540352e-4,16.063775069673866
tactile [haltere],haltere,AN09B012,cross-mapped dimorphic,ascending,0.002448068973456687,17.987544260702677
tactile [haltere],haltere,AN09B017a,specific,ascending,1.139133790014427e-4,14.919927768289893
tactile [haltere],haltere,AN09B017b,specific,ascending,1.0289560090320538e-4,14.818204332778251
tactile [haltere],haltere,AN09B017c,specific,ascending,1.350659161524504e-4,15.090252369106151
tactile [haltere],haltere,AN09B017d,specific,ascending,1.6159232192915836e-4,15.269566074179338
tactile [haltere],haltere,AN09B017e,specific,ascending,1.0538091881693451e-4,14.84207102586155
tactile [haltere],haltere,AN09B017f,specific,ascending,9.174403252335522e-5,14.70349188623779
tactile [haltere],haltere,AN09B017g,specific,ascending,9.157269199285234e-5,14.701622546919735
tactile [haltere],haltere,AN09B026,cross-mapped dimorphic,ascending,2.1570383440924618e-4,15.558395771857194
tactile [haltere],haltere,AN09B028,cross-mapped dimorphic,ascending,3.194399126730495e-4,15.951058631415528
tactile [haltere],haltere,AN10B025,specific,ventral_nerve_cord_intrinsic,3.2656053684313054e-4,15.973104785030042
tactile [haltere],haltere,AN10B026,specific,ascending,1.368948438744132e-4,15.10370251017609
tactile [haltere],haltere,AN12B060,cross-mapped dimorphic,ascending,5.589590176197517e-4,16.51056559876398
tactile [haltere],haltere,AN12B089,cross-mapped dimorphic,ascending,7.75612756084775e-4,16.83814281200025
tactile [haltere],haltere,AN18B032,cross-mapped dimorphic,ascending_visceral_circulatory,0.0014708698579912623,17.478098686929464
tactile [haltere],haltere,AN18B032,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.074110342179574e-4,16.995084969449486
tactile [haltere],haltere,AN18B053,cross-mapped dimorphic,ascending,5.894968105475443e-4,16.563758751561778
tactile [haltere],haltere,AN19A018,other-dimorphic,ascending,8.183532425390059e-4,16.89178352226853
tactile [haltere],haltere,AN19B024,other-dimorphic,ascending,0.0010011334669401298,17.093377546069334
tactile [haltere],haltere,AN19B104,cross-mapped dimorphic,ascending,0.0034601288465127915,18.333550548270676
tactile [haltere],haltere,AN23B026,specific,ascending,0.001546154254318097,17.52801544260815
tactile [haltere],haltere,AN27X003,other-dimorphic,ascending,6.911926046391189e-4,16.722907960161503
tactile [haltere],haltere,AN27X019,specific,visceral_circulatory,0.011537612192408706,19.537857044951988
