Cell ID,Cell Type,Dimorphism
801120,IN09A006,
801122,IN17A094,
801124,IN17A007,
801125,IN12A012,
801126,IN01B003,
801127,INXXX468,
801128,IN23B008,
801129,IN09A004,
801133,IN17A017,
801134,IN14A007,
801135,INXXX084,
801136,IN20A.22A006,
801138,IN12A006,
801140,IN18B009,potentially_male-specific
801141,w-cHIN,
801142,IN23B024,
801143,IN05B001,
801144,IN13B004,
801146,IN20A.22A001,
801147,IN04B007,
801149,INXXX466,
801150,INXXX232,
801151,IN10B010,
801152,INXXX262,
801154,IN13B023,
801156,IN19B027,
801159,IN18B011,
801160,IN01B008,
801162,IN06A005,
801163,IN05B008,
801164,IN21A016,
801166,IN21A009,
801167,IN08A022,
801168,IN18B021,
801169,INXXX297,
801171,IN14B001,
801174,IN23B039,
801175,IN03A009,
801176,IN12A021_a,
801178,INXXX409,
801179,IN10B011,
801180,IN12B047,
801181,IN23B021,
801183,INXXX095,
801184,INXXX058,potentially_male-specific
801186,INXXX008,
801187,IN06B024,
801188,IN01A007,
801189,IN06B013,
801190,IN14A005,
801192,IN21A018,
801193,IN21A016,
801194,INXXX031,
801195,IN21A020,
801196,IN12A007,
801199,INXXX034,
801200,IN03A009,
801202,IN09A007,
801207,IN01A011,
801208,IN08A035,
801209,IN20A.22A007,
801210,IN21A016,
801212,IN17B014,
801213,INXXX329,
801214,LBL40,
801218,IN14A011,
801219,INXXX352,
801221,IN06B063,
801222,IN21A007,
801224,IN09A017,
801227,IN26X002,
801228,IN13A008,
801229,IN13A012,
801230,INXXX096,
801231,IN17A025,
801233,IN03B021,
801235,IN01A015,
801237,IN08B040,
801239,IN13A006,
801242,INXXX167,
801243,IN18B045_a,
801244,INXXX260,
801245,TN1a_g,
801246,LBL40,
801247,TN1a_h,male-specific
801248,IN17A025,
801249,IN13B009,
801250,IN05B038,
801251,IN19B021,
801252,IN07B009,
801253,IN19A040,
801254,IN13B011,
801255,IN23B064,
801256,IN13A007,
801257,IN16B036,
801258,IN13B012,
801260,IN01A039,
801261,IN19B005,
801262,IN18B011,
801263,IN17A041,
801264,IN19A088_b,
801265,INXXX217,
801266,IN06B014,
801268,INXXX115,
801270,IN14A004,
801271,IN01B012,
801272,IN17B015,
801273,IN13A013,
801274,IN03A089,
801275,IN14A012,
801276,IN19A093,
801277,IN12B010,
801278,IN19A027,
801279,INXXX324,
801280,IN06B021,
801281,IN23B007,
801282,IN05B022,
801283,IN16B020,
801284,INXXX122,
801285,IN12B013,
801286,IN01A007,
801287,IN20A.22A001,
801289,IN20A.22A021,
801290,IN21A006,
801293,INXXX073,
801294,IN14A010,
801296,IN16B016,
801297,IN23B007,
801299,IN10B023,
801302,IN10B002,
801303,IN20A.22A064,
801305,IN05B073,
801306,IN01A032,
801307,IN12B027,
801308,IN10B014,
801309,IN17A016,
801311,IN23B008,
801312,IN01A011,
801313,IN17A019,
801316,IN21A001,
801317,IN08B046,
801318,IN19A009,
801320,IN07B022,
801321,IN00A003,
801323,IN19B015,
801324,IN21A019,
801325,IN06A064,
801326,IN13A007,
801327,IN09B022,
801328,INXXX258,
801331,IN13B025,
801332,IN19A027,
801333,IN01A062_c,
801334,IN12B034,
801336,INXXX273,
801337,IN13A036,
801340,IN23B041,
801342,IN17A017,
801345,IN03A073,
801346,INXXX328,
801347,INXXX008,
801349,IN20A.22A001,
801351,IN04B054_b,
801355,IN03A004,
801356,IN14B005,
801357,IN21A013,
801358,IN12A036,
801359,IN10B013,male-specific
801360,IN12A043_c,
801363,IN23B007,
801364,IN19A019,
801365,INXXX100,
801366,IN03B021,
801367,IN17A020,
801368,IN01B072,
801369,INXXX137,
801371,INXXX471,
801373,IN03A043,
801374,IN13B010,
801377,IN23B006,
801378,IN13B011,
801380,IN21A009,
801382,IN09A002,
801383,IN23B023,
801384,IN03B036,
801385,IN18B005,
801386,IN21A003,
801387,IN12B009,
801389,IN09B006,
801390,INXXX181,
801392,IN03B052,
801395,IN17B004,
801396,IN14A006,
801397,INXXX045,
801400,IN17A066,
801401,IN00A004,
801402,IN17A037,
801404,IN11B002,
801405,IN08B042,
801406,IN01B002,
801409,IN14A005,
