Cell ID,Cell Type,Dimorphism
1050091102,ltm,
1050091581,accessory_tibia_flexor,
1050098047,trochanter_flexor,
1050100010,tibia_flexor,
1050102118,Acc./tr/flexor,
1050111955,Ta/levator,
1050115387,accessory_tibia_flexor,
1050119039,MNml78,
1050123559,accessory_tibia_flexor,
1050126678,accessory_tibia_flexor,
1050139141,Acc./tr/flexor,
1050151215,MNml78,
1050156705,accessory_tibia_flexor,
1050160514,accessory_tibia_flexor,
1050160593,MNml76,
1050166426,tibia_flexor,
1050169910,EN00B025,
1050174251,ltm2-femur,
1050189039,tibia_flexor,
1050194310,trochanter_flexor,
1050202259,MNhl65,
1050202461,accessory_tibia_flexor,
1050203465,ltm,
1050211750,MNnm07,
1050215716,EN00B023,
1050233038,accessory_tibia_flexor,
1050239701,Acc./tr/flexor,
1050248133,Ta/depressor,
1050251718,ltm2-femur,
1050263576,accessory_tibia_flexor,
1050268065,accessory_tibia_flexor,
1050272154,,
1050274189,MNhl60,
1050303231,tibia_flexor,
1050306082,Acc./tr/flexor,
1050335829,Sternal/posterior/rotator,
1050340850,,
1050349786,Acc./tr/flexor,
1050380236,Ta/depressor,
1050403926,Ta/depressor,
1050460102,accessory_tibia_flexor,
1050493413,Sternal/posterior/rotator,
1050607195,Fe/reductor,
1050615112,ltm2-femur,
1050660827,Ta/depressor,
1050669248,trochanter_flexor,
1050673969,MNml80,
1050730563,Acc./tr/flexor,
1050815462,Ta/depressor,
1050938258,trochanter_flexor,
1051054875,Sternal/posterior/rotator,
1051062549,Ta/depressor,
1051195433,EN00B026,
1051236875,Acc./tr/flexor,
1051356801,accessory_tibia_flexor,
1051367796,trochanter_flexor,
1051670893,trochanter_flexor,
1051680335,,
1052407897,,
1052521030,accessory_tibia_flexor,
1057471940,ltm1-tibia,
1059707690,accessory_tibia_flexor,
