Cell ID,Cell Type,Dimorphism
720575941430113455,SNta41,
720575941430114441,SNta32,
720575941430114552,SNta45,
720575941430123768,SNta20,
720575941430129289,SNta44,
720575941430132216,SNch09,
720575941430132472,SNxx33,
720575941430137848,SNxx05,
720575941430143480,SNta31,
720575941430149807,SNta26,
720575941430151928,SNch07,
720575941430155695,SNta34,
720575941430158767,SNxxxx,
720575941430176649,SNxx03,
720575941430177161,SNpp41,
720575941430189705,SNxx03,
720575941430194569,SNxxxx,
720575941430198665,SNta42,
720575941430200201,SNppxx,
720575941430209417,SNch10,
720575941430216206,SNpp51,
720575941430241199,SNta44,
720575941430244271,,
720575941430245039,SNta31,
720575941430247343,SNta43,
720575941430251439,SNxx03,
720575941430252536,SNta42,
720575941430257071,SNpp41,
720575941430257839,SNta29,
720575941430262447,SNch12,
720575941430264824,SNta37,
720575941430267055,SNch01,
720575941430281464,SNxx21,
720575941430283000,SNxx14,
720575941430295032,SNta38,
720575941430295288,SNpp43,
720575941430298638,SNpp23,
720575941430303736,SNch07,
720575941430390030,SNta34,
720575941430442510,SNch09,
720575941430461710,SNta44,
720575941430567182,SNta09,
720575941430604207,SNppxx,
720575941430639319,SNch07,
720575941430643297,SNxx26,
720575941430711689,SNpp58,
720575941430751224,SNxx03,
720575941430774231,SNxx02,
720575941430779863,SNta37,
720575941430841185,SNxxxx,
720575941430854319,SNpp50,
720575941430873614,SNch12,
720575941430902542,SNch03,
720575941430903689,SNxx03,
720575941430962017,SNch01,
720575941430966625,SNta41,
720575941430986593,SNta26,
720575941430992993,SNch10,
720575941430999649,SNta19,
720575941431007073,SNch04,
720575941431016033,SNxx06,
720575941431028065,SNxx03,
720575941431036513,SNxx04,
720575941431040865,SNxx03,
720575941431090825,SNta25,
720575941431100847,SNxxxx,
720575941431116897,SNch09,
720575941431128417,SNta31,
720575941431132769,SNxx06,
720575941431133025,SNch01,
720575941431133537,SNxx10,
720575941431139425,SNta42,
720575941431144545,SNta34,
720575941431145569,SNch06,
720575941431145825,SNxxxx,
720575941431148641,SNxxxx,
720575941431246295,SNta29,
720575941431275223,SNta37,
720575941431289559,CV1025,
720575941431290839,SNta29,
720575941431294679,SNch13,
720575941431299543,SNta09,
720575941431305943,SNch07,
720575941431310551,SNpp43,
720575941431314647,SNch10,
720575941431324119,SNch05,
720575941431327447,SNta02,
720575941431329239,SNta27,
720575941431337687,SNch07,
720575941431400151,SNta27,
720575941431406295,SNxx03,
720575941431432407,SNta32,
720575941431440087,SNxx14,
720575941431457528,SNxxxx,
720575941431570958,SNpp44,
720575941431663630,SNxx11,
720575941431664910,SNta44,
720575941431670542,SNta38,
720575941431671566,SNta42,
720575941431672078,SNta20,
720575941431686753,SNta04,
720575941431717295,SNpp39,
720575941431753313,SNxxxx,
720575941431774895,SNpp39,
720575941431794391,SNpp47,
720575941431817903,SNta21,
720575941431895288,SNxx04,
720575941431905016,SNta20,
720575941431909335,SNta32,
720575941431911416,SNpp11,
