Cell ID,Cell Type,Dimorphism
720575941447888916,SApp02,
720575941447914772,AN17A014,
720575941447918414,SApp08,
720575941447921940,AN06B015,
720575941447935764,oviDN,
720575941447973140,DNb02,
720575941448018196,DNge142,
720575941448026388,AN17B016,
720575941448056669,AN07B072,
720575941448063764,AN08B014,
720575941448093972,AN12A003,
720575941448124692,DNge115,
720575941448551605,,
720575941448922717,DNg11,
720575941448968029,DNfl014,
720575941449075293,ANXXX318,
720575941449112954,,
720575941449196922,SApp07,
720575941449384885,DNge150,
720575941449527477,DNge131,
720575941449547101,ANXXX218,
720575941449604942,AN19B104,known_dimorphic
720575941449634631,SAppxx,
720575941449745333,ANXXX027,
720575941449787829,AN08B023,
720575941449875893,DNxl106,
720575941449938013,SApp13,
720575941449981277,AN01A001,
720575941449983581,DNg15,
720575941449986909,AN_4_None,
720575941450027101,AN07B085,
720575941450039477,DNg83,
720575941450088285,ANXXX165,
720575941450205109,ANXXX136,
720575941450215261,AN19B049,
720575941450220637,AN17A062,
720575941450261341,ANXXX027,
720575941450261831,SApp10,
720575941450360757,AN06B039,
720575941450362037,SApp09,
720575941450363770,AN18B004,
720575941450378333,DNp103,
720575941450424245,AN09B004,
720575941450506830,DNp18,
720575941450587726,DNp55,
720575941450620494,AN02A016,
720575941450721102,AN_GNG_30,
720575941450721146,AN08B096,
720575941450728314,DNxl104,
720575941450811470,AN09B037,
720575941450851406,SApp03,
720575941450861902,AN08B028,
720575941450934350,DNp27,
720575941450976634,AN18B003,
720575941451015802,AN04B001,
720575941451023482,DNfl014,
720575941451040122,SAxx02,
720575941451320910,SApp09,
720575941451322702,SApp09,
720575941451350138,ANXXX007,
720575941451737927,,
720575941451871559,AN14B012,
720575941451921274,AN05B052,
720575941451941498,DNp33,
720575941451958343,AN09B009,
720575941451997562,ANXXX093,
720575941452016199,DNxn144,
720575941452030330,oviDN,
720575941452032122,AN23B010,
720575941452054835,AN07B072,
720575941452165801,DNxn146,
720575941452186025,AN08B098,
720575941452211834,DNxn143,
720575941452260659,AN07B069,
720575941452264361,DNnt011,
720575941452266291,AN10B037,
720575941452429690,AN27X009,
720575941452566138,AN_4_None,
720575941452595322,AN09A007,
720575941452767047,AN09B020,
720575941452945735,AN09B028,known_dimorphic
720575941453030983,DNb07,
720575941453086535,AN05B097,
720575941453195945,AN10B039,
720575941453274025,AN08B023,
720575941453487529,SApp22,
720575941453538473,DNxl113,
720575941453611315,AN07B063,
720575941453681203,AN07B005,
720575941453830637,DNfl012,
720575941453855027,SApp09,
720575941453869619,DNg18,
720575941453960499,AN06B068,
720575941454031341,AN07B069,
720575941454037555,SAch01,
720575941454037811,SAchxx,
720575941454124781,DNg12,
720575941454260275,DNg106,
720575941454569523,DNg18,
720575941454882611,AN_GNG_171,
720575941454913075,DNge083,
720575941454918195,AN06B002,
720575941454918707,AN09B032,
720575941454969395,DNg56,
720575941454975539,DNp16,
720575941455059763,AN_4_None,
720575941455074099,AN05B094,
720575941455094835,AN09B027,
720575941455535923,AN06B002,
720575941455611373,SApp22,
720575941455714541,DNb02,
720575941455744496,ANXXX200,
720575941455929837,DNge089,
720575941456093936,SApp05,
720575941456180461,DNg63,
720575941456504560,DNg03,
720575941456506015,DNg23,
720575941456625567,DNg90,
720575941456665581,DNg12,
720575941456671213,AN09B014,
720575941456679149,DNpe020,
720575941456849901,AN19A018,known_sex_specific
720575941456851693,AN01A055,
720575941456897005,DNa02,
720575941457000006,AN16B081,
720575941457039174,ANXXX148,
720575941457139103,SApp15,
720575941457181766,AN07B072,
720575941457206854,AN_GNG_AVLP_1,
720575941457365485,AN09B018,
720575941457562694,CvN3,
720575941457859231,ANXXX313,
720575941457973407,AN06B051,
720575941458140115,AN07B071,
720575941458203859,AN07B071,
720575941458263024,AN07B082,
720575941458439123,AN06A092,
720575941458500563,AN08B113,
720575941458782704,ANXXX084,known_dimorphic
720575941458803952,AN05B006,
720575941458813680,AN05B004,
720575941458853702,AN05B062,
720575941458897392,AN05B099,
720575941458969414,AN07B085,
720575941458999711,AN17B007,
720575941459023088,DNpe025,
720575941459093459,AN08B110,
720575941459097503,DNp01,
720575941459099844,AN07B085,
720575941459103391,DNg79,
720575941459137951,SApp07,
720575941459157151,AN07B091,
720575941459216287,DNfl027,
720575941459285700,SApp19,
720575941459354512,AN09B042,
720575941459415878,pIP9,known_dimorphic
720575941459431494,SApp08,
720575941459454704,CvN7,
720575941459479696,AN_GNG_190,
720575941459705503,SApp03,
720575941459850707,AN10B053,
720575941459870278,AN06B023,
