MANC ID,DimScore
15462,2.5613079549096267
19511,2.559815650135969
32388,2.5589347232181736
14809,2.558924415872225
13562,2.558349094498329
23382,2.5583329857461394
31885,2.55794925027315
17494,2.5576553694936517
13077,2.556427629161764
13470,2.555285490655142
14488,2.5538943260512337
14782,2.5530316370567445
16125,2.553014280177402
17134,2.55236736108843
13810,2.552094640201395
17522,2.5519258126272866
13254,2.5513028383525347
16611,2.5509690737611965
46595,2.550539321310647
29554,2.55042615968528
14815,2.5483927272021094
18148,2.5478410912922698
29045,2.5475322695589133
10493,2.5469059708680617
14199,2.543392183107776
13460,2.5425357838536744
24779,2.5394739619436684
39158,2.538735811697469
22240,2.5382881090023153
10865,2.5378799907592247
97550,2.537610736283809
19743,2.53692092518499
19621,2.5357881412373118
11063,2.534199804258941
25981,2.5338367660500447
68099,2.5330487094310166
25262,2.532863397885535
13303,2.532647849260786
157582,2.532349367801469
11285,2.5321719379319085
12803,2.531401641778495
11987,2.531322999268723
24978,2.5304870777298785
26462,2.5290954891740958
102117,2.528758279998244
13755,2.5262994150594036
44145,2.5244620916668175
168610,2.5237076169268193
40943,2.523593894875795
38687,2.5222990305788353
166304,2.521927582243007
13413,2.521501119966822
32214,2.5198524190378855
18165,2.51869156387095
12864,2.518366336640016
10400,2.517987927928224
19112,2.5178438178621008
27945,2.517580656789876
21315,2.5168904322238728
14722,2.516718878440142
26744,2.516413928854409
31566,2.5138015630271724
47845,2.5134294435227904
10536,2.5122972738278015
49930,2.5118531073082284
37452,2.511658145789255
24858,2.511090041221067
20110,2.5102397497400717
101636,2.5098336567426376
15477,2.509241794982894
12156,2.5078323174758945
17812,2.5058311655490173
18133,2.5055152402675285
40430,2.5053870283277666
21091,2.5025619106248
12243,2.502181369242597
31170,2.501246119328695
10988,2.501054695704821
14321,2.500172265764659
52238,2.4991003098264257
13196,2.498700139948429
13083,2.4971932472384584
31400,2.495588559164322
154480,2.494993292703473
31719,2.4943333902462483
21715,2.493306630217029
16616,2.4930838215798414
21291,2.492320963573804
12368,2.490882984810361
12698,2.490613367952852
15122,2.490508175455724
11961,2.490021282315377
22081,2.4881458848044944
38263,2.487133806220571
15461,2.4852403816951525
15162,2.4838626506053423
13787,2.4817584337416836
172024,2.4798166711149183
14933,2.478878294350524
26056,2.477458647016225
14035,2.4768955841920546
29081,2.4755045731481604
19828,2.4752736491227516
21720,2.4746477625933743
16333,2.4736952396096132
14252,2.4725575995727533
15681,2.472100374641595
10953,2.471941354794222
16196,2.47116559270891
18743,2.469599446031781
11648,2.4679404454336757
14112,2.466324818709993
13729,2.466108409342526
16605,2.4657119530695355
15401,2.4655040085402598
14512,2.4649292403832432
24406,2.464843925767316
11711,2.4640189693889787
48208,2.4637161745804375
19737,2.462840258187782
19378,2.4627039821077776
16091,2.462699770318312
19035,2.461085170834117
23244,2.4608366714799312
17128,2.4600950071672623
11097,2.4595570730191976
28263,2.4592907771855965
11095,2.4592593257187616
10480,2.458708822128595
19465,2.45870495991465
162973,2.4579147494812315
23644,2.4517639982962542
25924,2.4513752413658954
14854,2.4511977075722995
15073,2.4507127375512416
13804,2.4506407181863823
23211,2.450237176628496
18018,2.4501577013395783
16408,2.4496052384817544
156733,2.448788192374294
10401,2.448515557285965
14109,2.4455109268195545
11254,2.4450099863631523
42609,2.4442459825722938
16176,2.444215020212179
41018,2.443565820904833
43068,2.4416278029452343
22520,2.4411315847292676
157171,2.439389204407542
21405,2.438910014806949
16135,2.4364048278301547
31265,2.4362449803841217
156679,2.4352913881308873
28640,2.4351476877431626
11183,2.4340296986839274
25863,2.4339281814394726
15090,2.4338584307004583
15948,2.433214958327217
17547,2.432213919704972
10613,2.4320264605741784
26913,2.4317967205267688
153273,2.4315044822101823
156265,2.431483432175921
19727,2.4310058250351942
18120,2.430063258286203
27775,2.429305920254198
23025,2.4271632999236212
34643,2.4255795825144686
15469,2.4253180160743217
