BANC ID,DimScore
720575941475285802,3.093666345853012
720575941498662818,3.093538484516729
720575941611833577,3.091344497128191
720575941701672666,3.086893876643324
720575941556990735,3.0849872334905952
720575941486612034,3.0816610479769873
720575941596218225,3.075984640870097
720575941523447883,3.0595014807776217
720575941552768062,3.0496540885520944
720575941531735269,3.0486702795513905
720575941461222867,3.04401085478639
720575941652493524,3.0439057124291145
720575941499893154,3.0425653567305195
720575941553078938,3.0211413616755913
720575941552584510,3.020861257974345
720575941660948348,3.0175363222790246
720575941680648893,3.009522402082078
720575941581608031,3.006648593049847
720575941528092344,3.0026008050071322
720575941524210763,2.9891934491413488
720575941456851693,2.982973776746101
720575941513116762,2.9823024709950237
720575941510509072,2.9820185621766857
720575941691165848,2.976298466016843
720575941519246296,2.9756256602551123
720575941474880308,2.9719246102313575
720575941607693421,2.9644959657662606
720575941552009727,2.9620262498865992
720575941407469359,2.957193075150689
720575941721640506,2.956832930804533
720575941546634428,2.9541646142386946
720575941608483914,2.94656609329499
720575941611136476,2.944834607987913
720575941630020134,2.939332013449621
720575941575420559,2.9287200731961804
720575941574790664,2.9224647806299577
720575941536326805,2.9218168007173495
720575941477099313,2.9197090330157622
720575941500839147,2.917406610703572
720575941430607753,2.909397507305644
720575941572392201,2.8987411845768225
720575941471932736,2.896644500345059
720575941516780947,2.8942740189935816
720575941639802655,2.892741201370147
720575941689709019,2.890002431255633
720575941452264361,2.8808999604619077
720575941399042851,2.8802399954019435
720575941535724522,2.8781658229048963
720575941626088347,2.8742696515619652
720575941553332708,2.873344548726766
720575941529711288,2.869928645667158
720575941599075008,2.8698678520652114
720575941595376677,2.8689655568704264
720575941688138904,2.8658935688027576
720575941602726078,2.8615593802755095
720575941595908508,2.8607264400252763
720575941442329514,2.859427497990436
720575941569801586,2.8579877665510396
720575941480996226,2.854537808304435
720575941429383521,2.8528504547724736
720575941488656332,2.852453283915406
720575941548641085,2.8488520258722017
720575941561430829,2.8452755251868647
720575941533594394,2.843628070960278
720575941504971287,2.8423064306965986
720575941462378692,2.8398774397465045
720575941514949881,2.8347631187638664
720575941554228481,2.8324689969209387
720575941486700354,2.822527834192517
720575941504602418,2.822236707375032
720575941518795692,2.8199850810532707
720575941498628514,2.818724643286782
720575941486815238,2.8146081486206005
720575941432255959,2.8143187131434577
720575941350482992,2.8126669684803165
720575941593714027,2.8084642849392307
720575941669817009,2.8055941099506185
720575941486694541,2.8020247854915032
720575941430133006,2.79858311659899
720575941630646432,2.7962236418499677
720575941489036494,2.7926892082856427
720575941590941291,2.78468810008171
720575941531996645,2.7840024716018457
720575941537732840,2.782336382882343
720575941608733673,2.7806862789412534
720575941594807921,2.778144900061525
720575941586475998,2.777588101894084
720575941569105658,2.777471730519249
720575941505089340,2.775431571993341
720575941491576039,2.7681885829740907
720575941653841681,2.7648647688261723
720575941643043272,2.764229451988619
720575941503539516,2.762975121768972
720575941604982462,2.76189088300086
720575941408577327,2.760230913084603
720575941564678039,2.7595087915988565
720575941491649255,2.7584490240291064
720575941533919258,2.7566918877474715
720575941641604946,2.752314053160944
720575941623407050,2.746489068398982
720575941503675813,2.744507709769208
720575941513793612,2.744327797979356
720575941470401291,2.7418390023799777
720575941496731042,2.7409038217827377
720575941608387658,2.736245304525474
720575941595204229,2.7312659360764084
720575941588623756,2.7308541961123454
720575941526853378,2.7295920116399475
720575941518261932,2.7271072474790414
720575941452030330,2.726942377699361
720575941632167611,2.725580307737877
720575941533567754,2.725518977975229
720575941436943071,2.724724073118955
720575941720258362,2.718164666245609
720575941550561341,2.7172713161247652
720575941404874352,2.7167432803225497
720575941592612903,2.7152075928237847
720575941469678557,2.714733120014065
720575941505415484,2.714290134320596
720575941431647246,2.713993873356333
720575941634269371,2.7117714687074392
720575941430513289,2.710344017208403
720575941542534236,2.710220481297348
720575941523230539,2.709789812430867
720575941487830069,2.7073377280386817
720575941542733573,2.7053080537877174
720575941501608939,2.7051330099734883
720575941604585662,2.7010340879061014
720575941482713341,2.7008539208268587
720575941409916271,2.69628225622449
720575941540590973,2.6907998206488997
720575941544256873,2.690635365462658
720575941414262417,2.6867563527923357
720575941574399631,2.686027284902133
720575941565185122,2.6750528124736315
720575941490558261,2.673847367440506
720575941533945176,2.6736756425780315
720575941623434604,2.6717005321888183
720575941473825888,2.6702518644379154
720575941612374425,2.6686933108637265
720575941555637331,2.664752018305282
720575941447838996,2.6638993793694477
720575941439565023,2.660565051610047
720575941542676572,2.6578863277605604
720575941468830016,2.6539576859240483
720575941522203895,2.6517629151549267
720575941669726129,2.6485390062297607
720575941493998464,2.64730084112274
720575941567698164,2.6462576679997922
720575941476147998,2.639376922219529
720575941438967247,2.6386896912987967
720575941539325333,2.6374350812652465
720575941614893013,2.6368836961460307
720575941518509495,2.6355936956615094
720575941503562946,2.634617606747027
720575941455929837,2.6322970552143516
720575941505983813,2.6298506362422582
